wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country
Tenuta Tignanello 'Solaia',Antinori Tenuta Tignanello 'Solaia' 2019,2019,4.6,33143,4.6,107,456.0,0,Italie
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 2019,2019,4.6,45350,4.6,41,1584.0666666666666,0,France
Toscana,Masseto Toscana 2019,2019,4.7,16284,4.6,119,1516.5333333333335,0,Italie
Sauternes,Château d'Yquem Sauternes 2019,2019,4.7,44126,4.7,139,653.3333333333334,0,France
Insignia,Joseph Phelps Vineyards Insignia 2019,2019,4.6,30674,4.6,167,420.0,0,États-Unis
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2019,2019,4.6,39605,4.7,52,825.28,0,France
Tignanello,Antinori Tignanello 2019,2019,4.5,142513,4.6,4228,180.0,0,Italie
Luce,Tenuta Luce Luce 2019,2019,4.4,17470,4.4,522,275.0,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.6,22896,4.7,54,606.9333333333333,0,France
Baron de L Pouilly-Fumé,de Ladoucette Baron de L Pouilly-Fumé 2019,2019,4.4,9002,4.4,252,130.6,1,France
Rioja Blanco Reserva,Remírez de Ganuza Rioja Blanco Reserva 2016,2016,4.4,361,0.0,2,143.53333333333336,0,Espagne
Pomerol,Château l'Eglise-Clinet Pomerol 2019,2019,4.4,3509,0.0,8,1001.0666666666666,0,France
Bonnes-Mares Grand Cru,Domaine Comte Georges de Vogüé Bonnes-Mares Grand Cru 2019,2019,4.5,2595,0.0,20,1765.0,0,France
Rutherford,Quintessa Rutherford 2019,2019,4.6,16322,4.7,499,346.92,0,États-Unis
Cabernet Sauvignon,Joseph Phelps Vineyards Cabernet Sauvignon 2019,2019,4.4,28544,4.5,1765,127.93333333333334,0,États-Unis
Gorgona Rosso,Frescobaldi Gorgona Rosso 2015,2015,4.5,119,0.0,24,441.66666666666663,0,Italie
Gorgona Rosso,Frescobaldi Gorgona Rosso 2016,2016,4.5,119,0.0,15,428.33333333333337,0,Italie
Aconcagua Valley,Sena Aconcagua Valley 2019,2019,4.5,18482,4.4,532,166.24,0,Chili
Saint-Julien (Grand Cru Classé),Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2019,2019,4.4,28094,4.5,60,339.05333333333334,0,France
Il Bacca Old Vine Primitivo di Manduria,Luccarelli Il Bacca Old Vine Primitivo di Manduria 2019,2019,4.4,2933,4.4,276,37.0,0,Italie
Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2019,2019,4.6,39283,4.5,69,1817.3999999999999,0,France
Nosotros Single Vineyard Nómade,Susana Balbo Nosotros Single Vineyard Nómade 2019,2019,4.6,9995,4.5,161,166.66666666666666,0,Argentine
Pomerol,Le Pin Pomerol 2019,2019,4.7,2164,0.0,2,8400.0,0,France
Georges De Latour Private Reserve Cabernet Sauvignon,Beaulieu Vineyard (BV) Georges De Latour Private Reserve Cabernet Sauvignon 2019,2019,4.4,12652,4.6,325,266.6,0,États-Unis
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.6,6637,0.0,7,2250.0,0,France
Flaccianello della Pieve,Fontodi Flaccianello della Pieve 2019,2019,4.5,21518,4.4,263,185.26666666666665,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.4,24916,4.5,95,391.50666666666666,0,France
Pauillac (Grand Cru Classé),Château Pontet-Canet Pauillac (Grand Cru Classé) 2019,2019,4.4,47234,4.4,244,325.0,0,France
Chardonnay,Chateau Montelena Chardonnay 2019,2019,4.3,18694,4.4,962,105.26666666666668,1,États-Unis
Ai Suma Barbera d'Asti,Braida Ai Suma Barbera d'Asti 2019,2019,4.4,3012,4.5,65,112.0,0,Italie
Cepparello Red,Isole e Olena Cepparello Red 2019,2019,4.3,12191,4.4,171,253.33333333333334,0,Italie
Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2019,2019,4.4,29317,4.5,60,301.7066666666667,0,France
Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese,Egon Müller - Scharzhof Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese 2018,2018,4.5,242,4.5,81,305.4,0,Allemagne
Quinta da Leda Douro,Casa Ferreirinha Quinta da Leda Douro 2019,2019,4.4,14197,4.4,536,40.0,0,Portugal
Pessac-Léognan (Grand Cru Classé de Graves),Château Smith Haut-Lafitte Pessac-Léognan (Grand Cru Classé de Graves) 2019,2019,4.3,25444,4.4,192,210.6,0,France
Treinta y Dos Pinot Noir,Chacra Treinta y Dos Pinot Noir 2019,2019,4.4,3417,4.5,205,243.33333333333334,0,Argentine
Siepi,Mazzei Siepi 2019,2019,4.4,8129,4.4,197,117.84,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.6,28198,0.0,24,1193.3333333333333,0,France
Mendoza,Cheval des Andes Mendoza 2019,2019,4.4,19849,4.4,158,141.13333333333333,0,Argentine
Charmes-Chambertin Grand Cru,Labruyère-Prieur Sélection Charmes-Chambertin Grand Cru 2016,2016,4.5,33,0.0,7,399.0,0,France
Nicolás Catena Zapata,Catena Zapata Nicolás Catena Zapata 2019,2019,4.4,28227,4.5,423,112.0,0,Argentine
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,Varvaglione Cosimo Varvaglione Collezione Privata Primitivo di Manduria 2019,2019,4.5,5016,4.4,408,41.93333333333333,0,Italie
Rubicon,Inglenook Rubicon 2019,2019,4.6,6421,4.5,58,323.0,0,États-Unis
Cabernet Sauvignon,Lillian Cabernet Sauvignon 2016,2016,4.6,152,0.0,17,278.73333333333335,0,États-Unis
Morey-Saint-Denis Tres Girard,Domaine Cecile Tremblay Morey-Saint-Denis Tres Girard 2017,2017,4.4,339,4.5,40,1366.6666666666667,0,France
Saffredi,Fattoria le Pupille Saffredi 2019,2019,4.4,10499,4.4,321,210.0,0,Italie
Colheita Porto,Quinta do Crasto Colheita Porto 2003,2003,4.4,741,4.5,121,53.199999999999996,0,Portugal
Valdegines,Artadi Valdegines 2018,2018,4.2,2594,4.4,305,81.73333333333332,0,Espagne
Vin de Constance (Natural Sweet),Klein Constantia Vin de Constance (Natural Sweet) 2019,2019,4.6,13210,4.6,189,132.16,0,Afrique du Sud
Amarone della Valpolicella Classico,Brunelli Amarone della Valpolicella Classico 2019,2019,4.3,5450,4.4,434,50.0,0,Italie
Pomerol,Château l'Évangile Pomerol 2019,2019,4.5,9531,0.0,20,393.3333333333333,0,France
Clos Saint Denis Grand Cru,Domaine Bertagna Clos Saint Denis Grand Cru 2019,2019,4.4,474,0.0,7,389.2,0,France
Cabernet - Cabernet,D.V. Catena Cabernet - Cabernet 2019,2019,4.3,27436,4.4,2396,215.0666666666667,0,Argentine
Echezeaux Grand Cru,Domaine Forey Père & Fils Echezeaux Grand Cru 2018,2018,4.3,338,4.6,25,501.6666666666667,0,France
Puligny-Montrachet,Joseph Drouhin Puligny-Montrachet 2019,2019,4.3,4548,4.4,256,134.0,0,France
Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2019,2019,4.4,39731,4.4,146,369.05333333333334,0,France
Amancio,Sierra Cantabria Amancio 2019,2019,4.5,2076,0.0,14,126.6,0,Espagne
Castello della Sala Cervaro della Sala,Antinori Castello della Sala Cervaro della Sala 2019,2019,4.4,30203,4.5,3080,173.33333333333334,1,Italie
Victorino,Teso La Monja Victorino 2019,2019,4.3,9294,4.4,354,58.60000000000001,0,Espagne
Collina Rionda di Serralunga Barolo,Bruno Giacosa Collina Rionda di Serralunga Barolo 1967,1967,4.5,156,0.0,1,6831.666666666667,0,Italie
Eight Years In The Desert,Orin Swift Eight Years In The Desert 2019,2019,4.4,27195,4.4,1454,85.79999999999998,0,États-Unis
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.5,15671,0.0,19,505.3333333333333,0,France
Zeltinger Sonnenuhr Beerenauslese,Markus Molitor Zeltinger Sonnenuhr Beerenauslese 2017,2017,4.7,44,0.0,3,766.6666666666667,0,Allemagne
Pomerol,Château Trotanoy Pomerol 2019,2019,4.4,7221,0.0,17,825.0,0,France
Bramare Malbec Uco Valley,Viña Cobos Bramare Malbec Uco Valley 2019,2019,4.4,19752,4.5,700,80.26666666666667,1,Argentine
Book 17 XVII,De Toren Private Cellar Book 17 XVII 2019,2019,4.7,814,4.6,31,280.0,0,Afrique du Sud
Echezeaux Grand Cru,Emmanuel Rouget Echezeaux Grand Cru 2019,2019,4.5,1311,0.0,20,2818.3333333333335,0,France
Bricco dell'Uccellone Barbera d'Asti,Braida Bricco dell'Uccellone Barbera d'Asti 2019,2019,4.3,17625,4.4,345,79.86666666666667,0,Italie
Papillon,Orin Swift Papillon 2019,2019,4.5,30682,4.5,1470,144.0,0,États-Unis
Chambertin Grand Cru,Domaine Trapet Chambertin Grand Cru 2019,2019,4.4,2542,0.0,14,1978.3333333333333,0,France
Clos de Tart Grand Cru Monopole,Domaine du Clos de Tart Clos de Tart Grand Cru Monopole 2019,2019,4.5,4948,4.6,39,1965.0,0,France
Cirsion Rioja,Bodegas Roda Cirsion Rioja 2019,2019,4.6,3474,0.0,21,310.4266666666667,0,Espagne
Douro,Quinta do Vesuvio Douro 2019,2019,4.4,6214,4.5,293,78.60000000000001,0,Portugal
Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,Vigneti del Salento Vigne Vecchie Gold Series Leggenda Primitivo di Manduria 2019,2019,4.3,3121,4.5,424,31.933333333333334,0,Italie
L'Hermitage,Domaine Jean-Louis Chave L'Hermitage 2019,2019,4.6,8592,4.6,74,968.3333333333334,0,France
Quincha Corral,Mustiguillo Quincha Corral 2019,2019,4.4,1230,4.5,66,105.25333333333333,0,Espagne
Malleolus de Sanchomartin,Emilio Moro Malleolus de Sanchomartin 2019,2019,4.6,3655,4.5,72,179.9333333333333,0,Espagne
Perpiero,Tenuta Moraia Perpiero 2019,2019,4.6,351,4.7,43,79.93333333333334,0,Italie
Pessac-Léognan Blanc (Grand Cru Classé de Graves),Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2019,2019,4.5,1206,0.0,5,1203.2266666666667,0,France
Pym-Rae Red Blend,Tesseron Estate Pym-Rae Red Blend 2018,2018,4.5,273,4.5,27,580.0,0,États-Unis
Gran Corte (VII),Pulenta Estate Gran Corte (VII) 2019,2019,4.4,15016,4.5,468,86.26666666666667,0,Argentine
Royal St Robert Cuvée Pinot Noir,Raen Royal St Robert Cuvée Pinot Noir 2019,2019,4.3,2099,4.4,166,106.6,0,États-Unis
Continuum Estate,Continuum Continuum Estate 2019,2019,4.6,6949,4.6,170,500.0,0,États-Unis
Finn Pinot Noir,DuMOL Finn Pinot Noir 2019,2019,4.5,331,0.0,19,173.26666666666665,0,États-Unis
Kairos,Zýmē Kairos 2019,2019,4.4,7364,4.5,324,130.0,0,Italie
Nuits-Saint-Georges 1er Cru 'Clos des Corvées',Domaine Prieuré Roch Nuits-Saint-Georges 1er Cru 'Clos des Corvées' 2018,2018,4.4,1245,0.0,19,1935.0,0,France
Hohenmorgen G.C,Dr. Bürklin-Wolf Hohenmorgen G.C 2017,2017,4.4,378,0.0,4,216.4,0,Allemagne
Old Vines Primitivo di Manduria,Luccarelli Old Vines Primitivo di Manduria 2019,2019,4.4,20904,4.4,274,27.93333333333333,0,Italie
Camí Pesseroles,Martinet Camí Pesseroles 2019,2019,4.5,1083,0.0,22,113.26666666666667,0,Espagne
Amarone della Valpolicella,Torre d'Orti Amarone della Valpolicella 2019,2019,4.3,4014,4.4,194,53.26666666666667,0,Italie
Chevalier-Montrachet Grand Cru Les Demoiselles,Louis Latour Chevalier-Montrachet Grand Cru Les Demoiselles 2019,2019,4.4,532,0.0,7,1408.3333333333335,0,France
El Carretil,Artadi El Carretil 2019,2019,4.5,748,0.0,14,323.3333333333333,0,Espagne
Gran Malbec (X),Pulenta Estate Gran Malbec (X) 2019,2019,4.3,12579,4.4,367,75.86666666666666,0,Argentine
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2019,2019,4.5,5212,4.5,200,333.9333333333333,0,Italie
La Vina de Corteo,Bodegas El Nido La Vina de Corteo 2019,2019,4.7,374,4.6,25,133.26666666666668,0,Espagne
TD9,Shafer TD9 2019,2019,4.3,6056,4.4,524,106.6,0,États-Unis
Cabernet Sauvignon,Forman Cabernet Sauvignon 2019,2019,4.4,2830,0.0,11,179.9333333333333,0,États-Unis
La Poza de Ballesteros,Artadi La Poza de Ballesteros 2018,2018,4.4,987,4.5,25,223.33333333333331,0,Espagne
Blueline Estate Cabernet Sauvignon,Hourglass Blueline Estate Cabernet Sauvignon 2019,2019,4.5,1321,4.5,52,260.0,0,États-Unis
Chapelle d'Ausone Saint-Émilion Grand Cru,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2019,2019,4.4,1086,0.0,6,250.48000000000005,0,France
Maggiarino Vino Nobile di Montepulciano,La Braccesca Maggiarino Vino Nobile di Montepulciano 2016,2016,4.3,555,4.4,144,90.6,0,Italie
Barbera d'Alba Vigna Francia,Giacomo Conterno Barbera d'Alba Vigna Francia 2019,2019,4.3,7315,4.4,337,147.5,0,Italie
Bolgheri Superiore,Tenuta Argentiera Bolgheri Superiore 2019,2019,4.4,8918,4.4,313,123.33333333333334,0,Italie
Viña El Pison,Artadi Viña El Pison 2019,2019,4.6,3027,4.7,34,566.6666666666666,0,Espagne
Clos Vougeot Grand Cru,Domaine Jacques Prieur Clos Vougeot Grand Cru 2019,2019,4.4,1202,0.0,4,309.26666666666665,0,France
Maya,Dalla Valle Maya 2019,2019,4.6,1570,0.0,22,993.3333333333333,0,États-Unis
L'Apparita,Castello di Ama L'Apparita 2019,2019,4.4,3836,0.0,23,586.6666666666666,0,Italie
One Sixteen Chardonnay,Kosta Browne One Sixteen Chardonnay 2019,2019,4.4,1753,4.5,146,133.26666666666668,0,États-Unis
Permassimo,Tenuta Prima Pietra Permassimo 2016,2016,4.7,186,4.6,42,221.53333333333333,0,Italie
Quiñon de Valmira,Álvaro Palacios Quiñon de Valmira 2018,2018,4.6,377,4.7,49,526.6666666666666,0,Espagne
Raut Lagrein,Clemens Waldthaler Raut Lagrein 2014,2014,4.5,58,0.0,14,88.39999999999999,0,Italie
Saint-Émilion Grand Cru,Château Tertre Roteboeuf Saint-Émilion Grand Cru 2019,2019,4.6,5390,0.0,14,363.18666666666667,0,France
De Buris Amarone della Valpolicella Classico Riserva,Tommasi De Buris Amarone della Valpolicella Classico Riserva 2010,2010,4.7,574,4.5,47,598.3333333333334,0,Italie
Pochi Filagn Barbera d'Alba,Lorenzo Accomasso Pochi Filagn Barbera d'Alba 2017,2017,4.2,410,4.5,27,158.33333333333331,0,Italie
Denarius Graves,Liber Pater Denarius Graves 2019,2019,4.5,129,0.0,20,1080.0,0,France
Kalkofen G.C,Dr. Bürklin-Wolf Kalkofen G.C 2019,2019,4.4,188,0.0,4,197.46666666666664,0,Allemagne
Magma,Frank Cornelissen Magma 2019,2019,4.5,748,0.0,13,802.6666666666666,0,Italie
Guerriero della Terra,Guerrieri Guerriero della Terra 2019,2019,4.4,10185,4.4,1803,36.53333333333333,1,Italie
Marmar,Von Winning Marmar 2018,2018,4.5,514,4.5,53,146.6,0,Allemagne
Minami,Casa Rojo Minami 2016,2016,4.4,246,4.4,142,79.98666666666666,0,Espagne
Tokaji Aszú 6 Puttonyos,Gróf Degenfeld Tokaji Aszú 6 Puttonyos 2017,2017,4.4,439,0.0,19,89.30666666666667,0,Hongrie
Asili Barbaresco Vecchie Viti,Roagna Asili Barbaresco Vecchie Viti 2016,2016,4.4,668,0.0,15,1053.3333333333333,0,Italie
Palazzi Rosso Toscana,Tenuta di Trinoro Palazzi Rosso Toscana 2019,2019,4.4,961,0.0,21,372.0,0,Italie
Cristal Vinothèque,Louis Roederer Cristal Vinothèque 1999,1999,4.7,426,4.8,41,2818.3333333333335,0,France
Fratini Bolgheri Superiore,Tenuta Hortense Fratini Bolgheri Superiore 2018,2018,4.8,153,0.0,6,350.1333333333333,0,Italie
La Grande Rue Grand Cru Monopole,Domaine Nicole Lamarche (François Lamarche) La Grande Rue Grand Cru Monopole 2019,2019,4.4,1496,0.0,7,2120.833333333333,0,France
Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,Domaine Faiveley Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru 2019,2019,4.5,33,0.0,2,1533.3333333333335,0,France
Meursault 1er Cru 'Les Genevrières',Vincent Girardin Meursault 1er Cru 'Les Genevrières' 2018,2018,4.3,606,4.5,40,290.0,0,France
Corton-Charlemagne Grand Cru Blanc,Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2019,2019,4.4,2453,0.0,14,327.3333333333333,0,France
Clos de Tart Grand Cru,Mommessin Clos de Tart Grand Cru 2001,2001,4.6,214,0.0,18,1443.3333333333333,0,France
Saint-Émilion Grand Cru,Le Dome Saint-Émilion Grand Cru 2019,2019,4.4,2829,0.0,11,347.25333333333333,0,France
Mágico,Sierra Cantabria Mágico 2019,2019,4.8,146,0.0,8,640.0,0,Espagne
Montefico Barbaresco Vecchie Viti,Roagna Montefico Barbaresco Vecchie Viti 2016,2016,4.4,581,0.0,14,1053.3333333333333,0,Italie
Hérédita Châteauneuf-du-Pape,Cellier des Princes Hérédita Châteauneuf-du-Pape 2017,2017,4.5,185,4.5,87,73.26666666666668,0,France
Linticlarus Lagrein Riserva,Tiefenbrunner Linticlarus Lagrein Riserva 2018,2018,4.2,1387,4.4,144,54.6,0,Italie
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2019,2019,4.4,2678,0.0,14,1395.0,0,France
Historical XIXth Century Wine,Chateau Palmer Historical XIXth Century Wine 2019,2019,4.4,807,0.0,18,332.0,0,France
Palo Cortado Añada,Bodegas Tradición Palo Cortado Añada 1998,1998,4.6,27,0.0,1,416.6666666666667,0,Espagne
Ginés Liébana Pedro Ximénez,Toro Albalá Ginés Liébana Pedro Ximénez 1937,1937,4.6,120,0.0,12,600.48,0,Espagne
Corton-Charlemagne Grand Cru,Domaine Faiveley Corton-Charlemagne Grand Cru 2019,2019,4.4,1007,0.0,16,286.6666666666667,0,France
Toscana Rosso,Tenuta di Trinoro Toscana Rosso 2019,2019,4.5,2799,4.6,38,796.6666666666666,0,Italie
Annunziata Barolo Riserva,Lorenzo Accomasso Annunziata Barolo Riserva 2012,2012,4.4,138,4.5,36,560.0,0,Italie
Bâtard-Montrachet Grand Cru,Domaine Faiveley Bâtard-Montrachet Grand Cru 2018,2018,4.4,347,0.0,20,460.0,0,France
Bâtard-Montrachet Grand Cru,Olivier Leflaive Bâtard-Montrachet Grand Cru 2019,2019,4.5,1182,0.0,22,2078.333333333333,0,France
Kalkofen G.C,Dr. Bürklin-Wolf Kalkofen G.C 2018,2018,4.4,188,0.0,5,207.73333333333335,0,Allemagne
Denarius Graves,Liber Pater Denarius Graves 2018,2018,4.5,129,4.6,42,1060.0,0,France
Cuvée Impériale Châteauneuf-du-Pape,Domaine Raymond Usseglio & Fils Cuvée Impériale Châteauneuf-du-Pape 2018,2018,4.3,1881,4.4,183,81.86666666666667,0,France
50 Old Vines Vecchie Vigne Negroamaro,Cignomoro 50 Old Vines Vecchie Vigne Negroamaro 2019,2019,4.4,510,4.4,200,37.93333333333333,0,Italie
Corton-Charlemagne Grand Cru,Louis Latour Corton-Charlemagne Grand Cru 2019,2019,4.4,5755,4.5,121,626.6666666666667,0,France
Bienvenues-Bâtard-Montrachet Grand Cru,Domaine de la Vougeraie Bienvenues-Bâtard-Montrachet Grand Cru 2017,2017,4.6,76,0.0,8,1110.0,0,France
LR,Colterenzio (Schreckbichl) LR 2018,2018,4.5,503,4.6,50,176.66666666666666,0,Italie
Preta Cuvée David Booth Grande Reserva,Fitapreta Preta Cuvée David Booth Grande Reserva 2019,2019,4.3,1507,4.5,48,101.53333333333333,0,Portugal
Tinto,Espectacle del Montsant Tinto 2019,2019,4.4,2511,4.5,35,140.0,0,Espagne
Réservé Châteauneuf-du-Pape,Domaine de la Vieille Julienne Réservé Châteauneuf-du-Pape 2018,2018,4.4,297,0.0,3,683.3333333333334,0,France
Vigna del Suolo Brunello di Montalcino,Argiano Vigna del Suolo Brunello di Montalcino 2016,2016,4.5,201,4.6,102,441.66666666666663,0,Italie
Vosne-Romanée 'Les Quartiers de Nuits',Domaine de Bellène Vosne-Romanée 'Les Quartiers de Nuits' 2018,2018,4.3,511,4.5,37,124.53333333333335,0,France
Fort Ross Seaview Home Field Pinot Noir,Raen Fort Ross Seaview Home Field Pinot Noir 2019,2019,4.4,483,0.0,8,167.93333333333334,0,États-Unis
Rocche dell'Annunziata Barolo,Roberto Voerzio Rocche dell'Annunziata Barolo 2016,2016,4.5,218,0.0,13,385.33333333333337,0,Italie
Adrianna Vineyard Fortuna Terrae Malbec,Catena Zapata Adrianna Vineyard Fortuna Terrae Malbec 2019,2019,4.5,2589,4.6,80,122.6,0,Argentine
Baffonero Maremma Toscana,Rocca di Frassinello Baffonero Maremma Toscana 2019,2019,4.5,1682,0.0,22,560.0,0,Italie
Vite Talin Barolo,Sandrone Vite Talin Barolo 2013,2013,4.5,131,4.6,47,1281.6666666666667,0,Italie
Musigny Grand Cru (Cuveé Vieilles Vignes),Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2019,2019,4.6,3533,0.0,21,2705.0,0,France
Vinhas Velhas Tinto,Quinta do Paral Vinhas Velhas Tinto 2019,2019,4.5,736,4.6,181,39.93333333333334,0,Portugal
Kapnios Aglianico,Masseria Frattasi Kapnios Aglianico 2018,2018,4.5,1134,4.6,43,146.4,0,Italie
Douro Quinta da Manoella VV Tinto,Wine & Soul Douro Quinta da Manoella VV Tinto 2019,2019,4.3,2548,4.5,90,126.6,0,Portugal
Bâtard-Montrachet Grand Cru,Marc Colin Bâtard-Montrachet Grand Cru 2018,2018,4.5,214,0.0,9,926.6666666666666,0,France
Bâtard-Montrachet Grand Cru,Marc Colin Bâtard-Montrachet Grand Cru 2019,2019,4.5,214,0.0,4,1565.0,0,France
Gorgona Rosso,Frescobaldi Gorgona Rosso 2019,2019,4.5,119,0.0,11,428.33333333333337,0,Italie
Attunga 1865 Shiraz,Kilikanoon Attunga 1865 Shiraz 2018,2018,4.4,371,0.0,7,300.0,0,Australie
Charmes-Chambertin Grand Cru,Domaine Joseph Roty Charmes-Chambertin Grand Cru 2018,2018,4.4,718,0.0,3,996.6666666666667,0,France
RWT Bin 798 Shiraz,Penfolds RWT Bin 798 Shiraz 2018,2018,4.4,1975,4.4,309,239.33333333333334,0,Australie
Sauternes,Château Voigny Sauternes 2019,2019,4.3,938,4.4,143,37.199999999999996,0,France
Novicium Estate,Continuum Novicium Estate 2019,2019,4.4,495,4.5,96,313.33333333333337,0,États-Unis
Barolo Enrico VI,Cordero di Montezemolo Barolo Enrico VI 2019,2019,4.4,3107,0.0,18,126.66666666666667,0,Italie
Barolo Arione,Giacomo Conterno Barolo Arione 2015,2015,4.6,259,4.6,119,570.0,0,Italie
Grenache,Lillian Grenache 2016,2016,4.5,34,4.5,25,166.66666666666666,0,États-Unis
Barolo Arione,Giacomo Conterno Barolo Arione 2016,2016,4.6,259,4.6,55,782.5,0,Italie
Barolo Arione,Giacomo Conterno Barolo Arione 2017,2017,4.6,259,4.7,44,555.0,0,Italie
Clos de Bèze Grand Cru,Domaine Prieuré Roch Clos de Bèze Grand Cru 2019,2019,4.5,635,0.0,1,5408.333333333333,0,France
Clos de la Roche Grand Cru,Lucien le Moine Clos de la Roche Grand Cru 2019,2019,4.4,429,0.0,11,1081.6666666666667,0,France
Bonnes-Mares Grand Cru,Robert Groffier Bonnes-Mares Grand Cru 2019,2019,4.5,1208,0.0,15,1850.0,0,France
Richebourg Grand Cru,Domaine Gros Frère et Soeur Richebourg Grand Cru 2019,2019,4.5,1296,0.0,18,1565.0,0,France
Cristal Rosé Vinothèque,Louis Roederer Cristal Rosé Vinothèque 2000,2000,4.8,88,0.0,3,2133.3333333333335,0,France
Rosso,Tresoro Rosso 2017,2017,4.5,88,4.5,62,332.0,0,Italie
Charmes-Chambertin Grand Cru,Domaine Humbert Frères Charmes-Chambertin Grand Cru 2019,2019,4.4,277,0.0,6,266.6,0,France
Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2018,2018,4.5,1640,4.6,194,980.0,0,France
Bienvenues-Bâtard-Montrachet Grand Cru,Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2018,2018,4.5,480,4.7,39,393.3333333333333,0,France
Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru,Domaine Faiveley Les Ouvrées Rodin Chambertin-Clos de Bèze Grand Cru 2018,2018,4.5,33,0.0,0,1326.6666666666667,0,France
Cabochon Doppio Zero,Monte Rossa Cabochon Doppio Zero 2016,2016,4.5,217,4.6,79,166.4,0,Italie
Cabernet Sauvignon,Marion Cabernet Sauvignon 2019,2019,4.4,2408,0.0,8,48.4,0,Italie
Puligny-Montrachet 1er Cru 'La Garenne',Louis Jadot Puligny-Montrachet 1er Cru 'La Garenne' 2019,2019,4.4,442,0.0,10,261.73333333333335,0,France
Cuvée Impériale Châteauneuf-du-Pape,Domaine Raymond Usseglio & Fils Cuvée Impériale Châteauneuf-du-Pape 2019,2019,4.3,1881,4.4,170,72.53333333333333,0,France
Lux Vitis,Tenuta Luce Lux Vitis 2018,2018,4.5,530,4.5,54,355.8333333333333,0,Italie
Volnay 1er Cru Les Caillerets,Domaine Henri Boillot Volnay 1er Cru Les Caillerets 2018,2018,4.3,591,4.5,26,211.33333333333334,0,France
Librante Primitivo di Manduria,Luca Attanasio Librante Primitivo di Manduria 2019,2019,4.4,491,0.0,5,45.333333333333336,0,Italie
'Giulio Ferrari' Riserva del Fondatore Rosé,Ferrari 'Giulio Ferrari' Riserva del Fondatore Rosé 2009,2009,4.5,308,0.0,19,530.0,0,Italie
P2 Plénitude Brut Champagne,Dom Pérignon P2 Plénitude Brut Champagne 2004,2004,4.7,7543,4.7,167,620.0,0,France
Corton-Charlemagne Grand Cru,Domaine du Pavillon Corton-Charlemagne Grand Cru 2019,2019,4.4,708,0.0,19,181.44000000000003,0,France
Glesie Climat,Vie di Romans Glesie Climat 2015,2015,4.6,37,0.0,11,100.0,0,Italie
Barolo Arione,Giacomo Conterno Barolo Arione 2018,2018,4.6,259,0.0,18,516.6666666666667,0,Italie
Saint-Émilion Grand Cru,Château Bellevue-Mondotte Saint-Émilion Grand Cru 2019,2019,4.4,589,0.0,0,194.45333333333335,0,France
Clos Vougeot Grand Cru,Domaine de Montille Clos Vougeot Grand Cru 2018,2018,4.4,226,0.0,5,303.4,0,France
Chambolle-Musigny,Domaine G. Roumier Chambolle-Musigny 2019,2019,4.3,3455,4.5,67,1565.0,0,France
Cannubi Barolo,Elio Altare Cannubi Barolo 2016,2016,4.5,228,0.0,13,471.6666666666667,0,Italie
